ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
res_00000840_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00000840_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
res_00000841_1,chatbot_extended,chatbot,0,0,0,1,0,Young,Age,Age,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00000841_2,chatbot_extended,chatbot,0,1,0,0,0,Old,Age,Age,,,,5,0,0,desktop,1,0,JPN,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000842_1,chatbot_extended,chatbot,0,0,0,1,0,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
res_00000842_2,chatbot_extended,chatbot,0,1,0,0,0,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00000843_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00000843_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000844_1,chatbot_extended,chatbot,0,0,0,1,0,More,Utilitarian,Utilitarian,,,,5,2,1,desktop,1,1,JPN,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
res_00000844_2,chatbot_extended,chatbot,0,1,0,0,0,Less,Utilitarian,Utilitarian,,,,3,2,0,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00000845_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
res_00000845_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
res_00000846_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
res_00000846_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00000847_1,chatbot_extended,chatbot,0,1,0,1,0,Male,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00000847_2,chatbot_extended,chatbot,0,0,0,0,2,Female,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00000848_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,2,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
res_00000848_2,chatbot_extended,chatbot,0,1,0,0,1,Hoomans,Species,Species,,,,2,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00000849_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00000849_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
res_00000850_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00000850_2,chatbot_extended,chatbot,0,1,0,0,0,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
res_00000851_1,chatbot_extended,chatbot,0,0,1,0,1,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
res_00000851_2,chatbot_extended,chatbot,0,1,1,0,2,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
res_00000852_1,chatbot_extended,chatbot,0,0,0,1,0,More,Utilitarian,Utilitarian,,,,4,2,1,desktop,1,1,JPN,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
res_00000852_2,chatbot_extended,chatbot,0,1,0,0,0,Less,Utilitarian,Utilitarian,,,,2,2,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
res_00000853_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00000853_2,chatbot_extended,chatbot,0,1,0,0,0,Fat,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00000854_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00000854_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
res_00000855_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000855_2,chatbot_extended,chatbot,0,1,0,0,0,Young,Age,Age,,,,2,0,0,desktop,1,0,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000856_1,chatbot_extended,chatbot,0,0,0,1,0,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
res_00000856_2,chatbot_extended,chatbot,0,1,0,0,2,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
res_00000857_1,chatbot_extended,chatbot,0,1,0,1,0,Male,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
res_00000857_2,chatbot_extended,chatbot,0,0,0,0,0,Female,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
res_00000858_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000858_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
res_00000859_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
res_00000859_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
res_00000860_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,1,0,1,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000860_2,chatbot_extended,chatbot,0,1,0,0,1,Low,Social Value,Social Value,,,,1,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000861_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
res_00000861_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
res_00000862_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
res_00000862_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
res_00000863_1,chatbot_extended,chatbot,0,1,0,1,0,Fit,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
res_00000863_2,chatbot_extended,chatbot,0,0,0,0,2,Fat,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
res_00000864_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000864_2,chatbot_extended,chatbot,0,1,0,0,0,Young,Age,Age,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000865_1,chatbot_extended,chatbot,0,0,1,0,1,Low,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
res_00000865_2,chatbot_extended,chatbot,0,1,1,0,2,High,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
res_00000866_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
res_00000866_2,chatbot_extended,chatbot,0,1,0,0,1,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
res_00000867_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
res_00000867_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
res_00000868_1,chatbot_extended,chatbot,0,1,1,0,2,Hoomans,Species,Species,,,,1,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000868_2,chatbot_extended,chatbot,0,0,1,0,1,Pets,Species,Species,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
res_00000869_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00000869_2,chatbot_extended,chatbot,0,1,0,0,2,Low,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
res_00000870_1,chatbot_extended,chatbot,0,0,1,0,1,Young,Age,Age,,,,1,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000870_2,chatbot_extended,chatbot,0,1,1,0,2,Old,Age,Age,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000871_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
res_00000871_2,chatbot_extended,chatbot,0,1,0,0,0,High,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
res_00000872_1,chatbot_extended,chatbot,0,0,1,0,2,Less,Utilitarian,Utilitarian,,,,2,1,1,desktop,1,1,JPN,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
res_00000872_2,chatbot_extended,chatbot,0,1,1,0,1,More,Utilitarian,Utilitarian,,,,3,1,0,desktop,1,0,JPN,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
res_00000873_1,chatbot_extended,chatbot,0,1,1,0,0,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00000873_2,chatbot_extended,chatbot,0,0,1,0,0,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00000874_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0
res_00000874_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
res_00000875_1,chatbot_extended,chatbot,0,1,1,0,2,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
res_00000875_2,chatbot_extended,chatbot,0,0,1,0,1,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00000876_1,chatbot_extended,chatbot,0,0,0,1,0,More,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0
res_00000876_2,chatbot_extended,chatbot,0,1,0,0,0,Less,Utilitarian,Utilitarian,,,,3,1,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
res_00000877_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00000877_2,chatbot_extended,chatbot,0,1,0,0,1,Female,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00000878_1,chatbot_extended,chatbot,0,1,0,1,0,Male,Gender,Gender,,,,5,0,0,desktop,1,1,JPN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
res_00000878_2,chatbot_extended,chatbot,0,0,0,0,0,Female,Gender,Gender,,,,5,0,1,desktop,1,0,JPN,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0
res_00000879_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
res_00000879_2,chatbot_extended,chatbot,0,0,0,0,0,Pets,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
res_00000880_1,chatbot_extended,chatbot,0,0,1,0,0,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00000880_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
res_00000881_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,5,0,0,desktop,1,1,JPN,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
res_00000881_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,5,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
res_00000882_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
res_00000882_2,chatbot_extended,chatbot,0,0,0,0,0,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
res_00000883_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
res_00000883_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
res_00000884_1,chatbot_extended,chatbot,0,1,0,1,0,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
res_00000884_2,chatbot_extended,chatbot,0,0,0,0,0,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
res_00000885_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,5,0,1,desktop,1,1,JPN,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000885_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000886_1,chatbot_extended,chatbot,0,0,1,0,0,Fat,Fitness,Fitness,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00000886_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,1,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000887_1,chatbot_extended,chatbot,0,0,1,0,0,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0
res_00000887_2,chatbot_extended,chatbot,0,1,1,0,0,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0
res_00000888_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00000888_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00000889_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000889_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00000890_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
res_00000890_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
res_00000891_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
res_00000891_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00000892_1,chatbot_extended,chatbot,0,1,1,0,2,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00000892_2,chatbot_extended,chatbot,0,0,1,0,1,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00000893_1,chatbot_extended,chatbot,0,1,0,1,0,Young,Age,Age,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00000893_2,chatbot_extended,chatbot,0,0,0,0,2,Old,Age,Age,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000894_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
res_00000894_2,chatbot_extended,chatbot,0,0,0,0,0,Low,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
res_00000895_1,chatbot_extended,chatbot,0,0,1,0,1,Less,Utilitarian,Utilitarian,,,,2,3,1,desktop,1,1,JPN,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000895_2,chatbot_extended,chatbot,0,1,1,0,2,More,Utilitarian,Utilitarian,,,,5,3,0,desktop,1,0,JPN,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00000896_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,3,0,0,desktop,1,1,JPN,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00000896_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,3,0,1,desktop,1,0,JPN,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000897_1,chatbot_extended,chatbot,0,0,1,0,1,Hoomans,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
res_00000897_2,chatbot_extended,chatbot,0,1,1,0,2,Pets,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
res_00000898_1,chatbot_extended,chatbot,0,1,1,0,0,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
res_00000898_2,chatbot_extended,chatbot,0,0,1,0,0,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
res_00000899_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
res_00000899_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00000900_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
res_00000900_2,chatbot_extended,chatbot,0,0,0,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
res_00000901_1,chatbot_extended,chatbot,0,1,1,0,0,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
res_00000901_2,chatbot_extended,chatbot,0,0,1,0,0,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00000902_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
res_00000902_2,chatbot_extended,chatbot,0,1,0,0,1,Hoomans,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00000903_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,3,0,0,desktop,1,1,JPN,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00000903_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,3,0,1,desktop,1,0,JPN,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000904_1,chatbot_extended,chatbot,0,1,1,0,0,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00000904_2,chatbot_extended,chatbot,0,0,1,0,0,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00000905_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
